payment_id,order_id,payment_method,amount,payment_date
2894,2894,bank,262.37,2023-04-25
2895,2895,card,57.64,2024-02-06
2896,2896,card,35.44,2024-03-06
2897,2897,card,218.19,2024-02-06
2898,2898,bank,55.79,2025-02-02
2899,2899,paypal,128.26,2025-02-13
2900,2900,bank,265.13,2025-07-09
2901,2901,paypal,225.18,2024-07-10
2902,2902,bank,208.64,2024-07-12
2903,2903,bank,47.76,2025-05-17
2904,2904,card,56.24,2025-07-07
2905,2905,bank,81.69,2024-12-19
2906,2906,card,69.2,2023-07-01
2907,2907,card,175.66,2025-01-07
2908,2908,paypal,60.46,2025-10-29
2909,2909,bank,136.88,2023-10-27
2910,2910,paypal,243.16,2024-09-07
2911,2911,bank,628.67,2024-10-15
2912,2912,card,43.58,2025-08-05
2913,2913,bank,125.05,2024-10-05
2914,2914,paypal,772.02,2024-02-21
2915,2915,bank,9.68,2025-08-15
2916,2916,bank,38.0,2024-08-26
2917,2917,paypal,105.89,2023-07-07
2918,2918,bank,207.78,2022-12-01
2919,2919,paypal,223.44,2023-06-11
2920,2920,paypal,172.1,2024-06-15
2921,2921,bank,150.72,2025-01-29
2922,2922,bank,60.51,2025-11-14
2923,2923,card,7.53,2023-08-08
2924,2924,paypal,566.88,2024-06-11
2925,2925,bank,22.56,2024-02-13
2926,2926,bank,22.58,2023-10-07
2927,2927,paypal,26.85,2023-03-09
2928,2928,bank,576.89,2025-02-12
2929,2929,card,242.11,2023-10-28
2930,2930,card,16.12,2023-08-18
2931,2931,paypal,25.6,2025-03-10
2932,2932,paypal,572.84,2023-05-05
2933,2933,card,102.02,2023-06-19
2934,2934,paypal,374.82,2023-09-11
2935,2935,paypal,83.3,2023-02-26
2936,2936,card,92.7,2023-06-08
2937,2937,paypal,279.03,2023-09-24
2938,2938,card,67.82,2025-06-21
2939,2939,paypal,412.96,2023-07-04
2940,2940,card,507.42,2025-08-16
2941,2941,bank,221.05,2022-12-04
2942,2942,paypal,107.31,2025-07-18
2943,2943,card,330.38,2024-03-04
2944,2944,card,128.8,2025-07-18
2945,2945,bank,100.29,2023-04-09
2946,2946,card,195.82,2023-02-20
2947,2947,bank,459.3,2024-07-01
2948,2948,bank,190.81,2022-12-05
2949,2949,bank,755.22,2023-04-07
2950,2950,paypal,527.0,2025-02-07
2951,2951,paypal,3058.84,2023-12-06
2952,2952,paypal,114.56,2024-08-30
2953,2953,paypal,120.7,2023-12-31
2954,2954,bank,376.5,2024-12-16
2955,2955,bank,241.39,2023-07-27
2956,2956,card,159.24,2023-10-01
2957,2957,paypal,76.74,2025-03-26
2958,2958,card,342.56,2024-11-07
2959,2959,bank,543.18,2024-05-09
2960,2960,card,87.39,2022-12-24
2961,2961,card,2892.04,2025-02-25
2962,2962,bank,376.77,2023-08-07
2963,2963,paypal,758.86,2024-11-20
2964,2964,bank,85.77,2024-08-06
2965,2965,paypal,55.38,2025-02-04
2966,2966,paypal,140.58,2023-04-04
2967,2967,paypal,144.1,2025-09-16
2968,2968,paypal,90.04,2024-10-30
2969,2969,paypal,71.91,2023-08-25
2970,2970,paypal,290.24,2023-08-24
2971,2971,paypal,335.21,2024-05-15
2972,2972,card,29.7,2024-12-07
2973,2973,paypal,633.51,2024-11-09
2974,2974,paypal,229.57,2024-03-31
2975,2975,card,364.23,2024-01-02
2976,2976,card,134.56,2024-06-06
2977,2977,bank,160.61,2025-04-11
2978,2978,bank,234.99,2025-07-21
2979,2979,bank,682.85,2024-01-08
2980,2980,paypal,140.03,2024-12-11
2981,2981,card,389.16,2023-06-17
2982,2982,paypal,84.91,2024-06-28
2983,2983,bank,1124.83,2023-07-17
2984,2984,card,22.06,2025-04-28
2985,2985,paypal,513.91,2023-01-06
2986,2986,card,110.32,2024-04-05
2987,2987,paypal,165.15,2023-07-02
2988,2988,bank,147.03,2025-07-06
2989,2989,paypal,106.0,2023-04-07
2990,2990,card,164.28,2025-01-20
2991,2991,paypal,213.9,2025-09-29
2992,2992,bank,170.25,2024-10-23
2993,2993,card,16.8,2024-07-05
2994,2994,paypal,41.56,2025-09-03
2995,2995,paypal,149.5,2025-03-27
2996,2996,bank,20.88,2023-12-03
2997,2997,card,69.12,2023-04-26
2998,2998,bank,281.11,2024-07-23
2999,2999,bank,74.23,2023-02-10
3000,3000,paypal,125.96,2025-03-21
3001,3001,bank,590.36,2023-09-01
3002,3002,paypal,36.08,2024-10-02
3003,3003,paypal,203.65,2023-05-23
3004,3004,card,277.64,2025-08-18
3005,3005,card,147.78,2024-11-19
3006,3006,card,229.19,2023-08-19
3007,3007,bank,145.65,2023-02-26
3008,3008,bank,476.98,2024-10-29
3009,3009,paypal,134.01,2025-10-19
3010,3010,card,8.85,2023-10-22
3011,3011,card,64.92,2023-09-23
3012,3012,paypal,92.4,2024-10-05
3013,3013,bank,1171.54,2023-10-21
3014,3014,card,250.66,2025-04-11
3015,3015,bank,65.96,2025-09-03
3016,3016,card,1087.25,2025-05-12
3017,3017,bank,67.77,2023-09-07
3018,3018,paypal,95.17,2023-01-04
3019,3019,card,265.73,2024-04-13
3020,3020,card,80.36,2023-08-26
3021,3021,bank,245.61,2023-08-12
3022,3022,card,216.9,2023-07-16
3023,3023,paypal,325.34,2025-05-05
3024,3024,paypal,39.89,2025-04-16
3025,3025,card,152.04,2025-07-01
3026,3026,paypal,179.64,2023-10-20
3027,3027,bank,367.74,2024-08-21
3028,3028,card,302.31,2023-08-16
3029,3029,paypal,189.95,2023-04-27
3030,3030,card,138.99,2024-09-14
3031,3031,bank,709.73,2024-04-14
3032,3032,card,206.76,2025-09-04
3033,3033,paypal,124.43,2025-05-14
3034,3034,bank,165.16,2023-03-19
3035,3035,card,155.5,2025-08-10
3036,3036,card,149.89,2024-03-05
3037,3037,bank,217.76,2023-11-25
3038,3038,paypal,297.89,2025-04-01
3039,3039,paypal,234.75,2025-03-22
3040,3040,paypal,52.55,2023-07-03
3041,3041,paypal,36.05,2023-11-23
3042,3042,card,172.14,2023-08-06
3043,3043,card,168.73,2024-04-12
3044,3044,bank,165.21,2025-08-28
3045,3045,paypal,2.75,2024-06-07
3046,3046,bank,206.72,2025-11-15
3047,3047,card,137.95,2023-12-02
3048,3048,paypal,300.64,2025-05-09
3049,3049,paypal,1392.66,2025-03-11
3050,3050,paypal,335.4,2023-10-04
3051,3051,paypal,21.06,2024-03-28
3052,3052,bank,22.13,2025-03-31
3053,3053,bank,930.52,2024-03-16
3054,3054,card,80.52,2024-01-11
3055,3055,card,157.44,2024-08-29
3056,3056,bank,285.18,2023-05-27
3057,3057,bank,312.18,2024-12-16
3058,3058,paypal,38.28,2025-08-19
3059,3059,paypal,81.8,2024-11-05
3060,3060,bank,117.32,2024-12-23
3061,3061,card,189.26,2023-10-22
3062,3062,card,128.39,2023-07-27
3063,3063,bank,118.92,2024-07-20
3064,3064,paypal,104.52,2024-02-11
3065,3065,bank,29.94,2023-12-12
3066,3066,card,261.13,2022-12-24
3067,3067,bank,160.37,2025-04-28
3068,3068,bank,91.05,2024-04-23
3069,3069,card,467.66,2024-01-02
3070,3070,card,190.18,2023-12-21
3071,3071,card,137.36,2025-05-04
3072,3072,bank,260.1,2025-01-01
3073,3073,card,32.24,2025-06-30
3074,3074,bank,29.84,2023-05-21
3075,3075,card,400.95,2023-08-26
3076,3076,paypal,130.96,2024-10-13
3077,3077,bank,59.11,2025-06-15
3078,3078,paypal,1142.21,2025-05-14
3079,3079,paypal,211.73,2024-10-01
3080,3080,card,322.95,2022-11-22
3081,3081,card,13.19,2023-09-07
3082,3082,card,61.03,2025-04-26
3083,3083,card,238.79,2023-08-14
3084,3084,bank,533.74,2024-09-30
3085,3085,paypal,135.55,2023-03-08
3086,3086,card,632.13,2023-07-31
3087,3087,card,209.54,2023-02-13
3088,3088,card,110.23,2024-04-15
3089,3089,paypal,34.04,2023-12-06
3090,3090,paypal,80.12,2025-09-23
3091,3091,paypal,285.13,2025-06-05
3092,3092,card,182.57,2024-11-16
3093,3093,bank,55.28,2025-02-19
3094,3094,card,315.42,2025-01-02
3095,3095,bank,305.74,2023-05-17
3096,3096,bank,116.17,2023-10-18
3097,3097,paypal,14.34,2024-12-24
3098,3098,bank,893.93,2024-04-12
3099,3099,paypal,507.0,2023-06-20
3100,3100,bank,77.52,2025-05-08
3101,3101,card,102.24,2025-04-04
3102,3102,card,219.93,2025-02-01
3103,3103,bank,68.04,2023-12-03
3104,3104,paypal,619.33,2023-06-07
3105,3105,card,36.74,2023-07-11
3106,3106,paypal,85.16,2023-01-05
3107,3107,card,201.62,2025-10-04
3108,3108,paypal,102.78,2023-04-25
3109,3109,paypal,122.95,2023-06-17
3110,3110,card,240.18,2024-06-05
3111,3111,card,34.84,2024-08-01
3112,3112,paypal,241.7,2023-02-13
3113,3113,card,93.38,2025-03-22
3114,3114,paypal,132.64,2023-09-08
3115,3115,bank,600.61,2023-08-18
3116,3116,paypal,75.72,2023-01-20
3117,3117,bank,52.14,2023-01-31
3118,3118,paypal,169.76,2024-01-10
3119,3119,bank,55.85,2025-03-30
3120,3120,bank,62.27,2024-12-22
3121,3121,bank,33.36,2025-06-20
3122,3122,card,332.61,2025-10-23
3123,3123,paypal,149.36,2024-11-11
3124,3124,bank,168.44,2025-02-03
3125,3125,card,580.27,2025-01-12
3126,3126,paypal,864.89,2025-01-10
3127,3127,bank,86.69,2025-04-24
3128,3128,paypal,1037.97,2024-09-29
3129,3129,paypal,191.26,2024-05-12
3130,3130,bank,254.71,2025-10-15
3131,3131,paypal,293.21,2023-10-16
3132,3132,bank,69.35,2025-11-04
3133,3133,card,61.62,2024-06-22
3134,3134,bank,667.91,2025-09-20
3135,3135,paypal,1215.51,2025-01-23
3136,3136,paypal,150.72,2024-05-27
3137,3137,bank,210.2,2023-09-05
3138,3138,card,936.26,2023-11-26
3139,3139,bank,143.45,2025-08-06
3140,3140,bank,221.58,2025-03-02
3141,3141,bank,129.0,2024-07-21
3142,3142,bank,65.36,2023-02-26
3143,3143,paypal,181.71,2023-01-21
3144,3144,card,15.7,2023-09-30
3145,3145,card,172.73,2022-12-14
3146,3146,paypal,146.29,2024-01-24
3147,3147,bank,212.84,2024-03-06
3148,3148,card,57.92,2023-11-24
3149,3149,card,201.52,2024-07-13
3150,3150,paypal,23.13,2025-08-18
3151,3151,paypal,48.57,2023-03-31
3152,3152,paypal,69.12,2025-04-24
3153,3153,paypal,90.56,2025-05-01
3154,3154,card,391.43,2024-04-05
3155,3155,card,88.95,2023-05-11
3156,3156,bank,598.94,2024-11-04
3157,3157,paypal,258.39,2023-02-28
3158,3158,card,557.66,2024-05-08
3159,3159,bank,16.31,2023-07-31
3160,3160,card,130.95,2023-10-11
3161,3161,paypal,48.09,2025-04-25
3162,3162,card,430.88,2023-04-13
3163,3163,paypal,637.71,2022-12-25
3164,3164,bank,223.68,2023-07-08
3165,3165,bank,137.0,2025-08-11
3166,3166,paypal,45.78,2025-05-05
3167,3167,bank,126.74,2023-08-05
3168,3168,paypal,46.04,2025-05-22
3169,3169,bank,518.25,2024-05-16
3170,3170,card,67.52,2025-09-20
3171,3171,card,74.06,2022-12-30
3172,3172,bank,17.18,2023-04-15
3173,3173,bank,170.75,2024-03-04
3174,3174,bank,35.75,2023-09-23
3175,3175,card,106.93,2024-12-04
3176,3176,card,192.69,2024-01-21
3177,3177,card,135.17,2025-08-29
3178,3178,card,109.06,2025-01-21
3179,3179,bank,73.56,2023-09-12
3180,3180,bank,188.45,2023-02-17
3181,3181,card,43.26,2025-06-28
3182,3182,paypal,161.63,2023-09-23
3183,3183,card,163.73,2022-11-27
3184,3184,paypal,531.91,2025-05-03
3185,3185,bank,367.24,2024-08-30
3186,3186,card,48.2,2024-11-22
3187,3187,bank,67.07,2023-03-27
3188,3188,paypal,54.81,2023-10-15
3189,3189,bank,284.9,2025-10-19
3190,3190,paypal,162.56,2025-05-29
3191,3191,paypal,143.62,2025-01-01
3192,3192,bank,50.04,2023-04-14
3193,3193,paypal,201.15,2025-06-23
3194,3194,card,356.37,2023-05-16
3195,3195,paypal,379.31,2023-07-05
3196,3196,bank,225.93,2024-07-30
3197,3197,card,1773.31,2023-01-31
3198,3198,card,35.63,2025-07-30
3199,3199,bank,128.16,2023-07-13
3200,3200,card,205.38,2023-07-15
3201,3201,paypal,109.25,2023-05-18
3202,3202,bank,147.52,2023-10-04
3203,3203,card,25.12,2023-07-19
3204,3204,paypal,23.88,2023-05-20
3205,3205,paypal,122.23,2025-10-22
3206,3206,paypal,54.84,2025-11-10
3207,3207,bank,318.01,2024-11-06
3208,3208,bank,237.58,2024-08-15
3209,3209,card,40.16,2024-11-10
3210,3210,paypal,815.92,2025-09-07
3211,3211,bank,224.48,2023-06-25
3212,3212,card,286.82,2023-02-09
3213,3213,card,49.84,2023-05-18
3214,3214,card,263.49,2025-06-19
3215,3215,paypal,34.43,2025-09-29
3216,3216,paypal,50.21,2023-04-10
3217,3217,card,108.24,2023-05-21
3218,3218,paypal,1081.34,2023-05-14
3219,3219,bank,164.49,2024-07-06
3220,3220,paypal,91.38,2024-08-04
3221,3221,paypal,230.64,2023-05-01
3222,3222,paypal,212.92,2023-06-10
3223,3223,paypal,65.48,2023-08-29
3224,3224,card,93.51,2023-01-21
3225,3225,bank,70.85,2023-05-23
3226,3226,card,64.01,2025-07-03
3227,3227,bank,413.05,2023-01-11
3228,3228,paypal,3.45,2024-10-15
3229,3229,paypal,79.78,2023-06-20
3230,3230,paypal,7.16,2024-05-03
3231,3231,bank,26.25,2025-09-16
3232,3232,card,31.56,2025-02-20
3233,3233,bank,73.56,2024-09-27
3234,3234,card,264.26,2023-12-08
3235,3235,bank,126.09,2023-09-27
3236,3236,paypal,40.43,2025-07-12
3237,3237,paypal,203.83,2023-10-18
3238,3238,paypal,251.53,2023-01-14
3239,3239,card,299.57,2024-02-17
3240,3240,bank,171.18,2025-04-28
3241,3241,paypal,243.43,2023-09-17
3242,3242,card,202.76,2024-09-23
3243,3243,bank,49.88,2024-06-30
3244,3244,paypal,94.43,2024-04-30
3245,3245,paypal,86.1,2023-10-13
3246,3246,bank,395.89,2025-03-01
3247,3247,card,63.7,2022-12-10
3248,3248,card,55.65,2025-09-13
3249,3249,card,129.15,2023-08-28
3250,3250,card,425.56,2024-10-29
3251,3251,bank,83.62,2025-08-28
3252,3252,paypal,129.6,2025-09-18
3253,3253,paypal,38.39,2024-03-02
3254,3254,bank,172.35,2025-02-08
3255,3255,bank,129.37,2023-04-27
3256,3256,paypal,393.29,2023-07-12
3257,3257,paypal,269.07,2024-02-03
3258,3258,bank,69.46,2023-08-19
3259,3259,card,97.39,2023-04-27
3260,3260,card,22.65,2023-04-10
3261,3261,bank,31.2,2024-02-04
3262,3262,paypal,438.83,2022-12-24
3263,3263,paypal,216.6,2025-04-04
3264,3264,bank,101.05,2025-10-19
3265,3265,card,385.88,2024-07-24
3266,3266,bank,272.74,2025-07-22
3267,3267,paypal,374.0,2025-02-16
3268,3268,card,82.6,2023-06-23
3269,3269,bank,63.26,2024-04-28
3270,3270,paypal,342.16,2022-12-04
3271,3271,bank,255.19,2025-05-06
3272,3272,bank,52.95,2025-09-21
3273,3273,card,332.48,2024-04-10
3274,3274,card,24.5,2023-06-17
3275,3275,bank,11.43,2023-07-10
3276,3276,card,200.44,2025-06-05
3277,3277,paypal,28.94,2024-02-07
3278,3278,paypal,537.34,2024-06-24
3279,3279,paypal,242.9,2023-06-11
3280,3280,paypal,21.91,2022-12-16
3281,3281,card,67.24,2025-05-28
3282,3282,bank,140.09,2023-09-18
3283,3283,card,244.6,2025-11-09
3284,3284,card,487.74,2024-06-13
3285,3285,paypal,150.44,2024-05-18
3286,3286,card,656.76,2024-07-06
3287,3287,card,313.89,2023-03-02
3288,3288,card,3.4,2025-09-06
3289,3289,bank,11.83,2022-11-18
3290,3290,card,35.34,2023-10-23
3291,3291,bank,457.68,2025-09-18
3292,3292,card,145.15,2025-04-25
3293,3293,paypal,120.15,2025-06-02
3294,3294,paypal,475.36,2024-05-13
3295,3295,bank,153.12,2023-06-11
3296,3296,card,99.18,2025-10-31
3297,3297,card,192.81,2025-05-15
3298,3298,card,51.48,2025-01-01
3299,3299,bank,378.75,2022-12-20
3300,3300,card,90.94,2023-04-22
3301,3301,bank,785.21,2023-11-07
3302,3302,card,459.79,2024-10-21
3303,3303,card,88.6,2023-05-27
3304,3304,card,83.31,2023-06-27
3305,3305,card,234.08,2024-01-18
3306,3306,card,239.96,2023-09-13
3307,3307,paypal,561.65,2024-09-08
3308,3308,paypal,293.72,2024-05-31
3309,3309,bank,598.66,2025-03-22
3310,3310,paypal,63.42,2024-04-07
3311,3311,bank,6709.76,2025-03-11
3312,3312,paypal,88.42,2024-06-15
3313,3313,bank,286.76,2024-07-11
3314,3314,card,67.13,2024-03-13
3315,3315,card,22.19,2023-06-14
3316,3316,paypal,481.94,2023-10-18
3317,3317,paypal,94.87,2023-01-04
3318,3318,paypal,53.15,2023-12-30
3319,3319,paypal,59.19,2023-03-20
3320,3320,card,50.44,2023-07-21
3321,3321,bank,66.16,2023-01-01
3322,3322,card,332.16,2023-06-26
3323,3323,paypal,180.99,2024-12-08
3324,3324,card,111.03,2023-02-08
3325,3325,card,646.5,2024-09-08
3326,3326,paypal,68.83,2023-05-29
3327,3327,bank,63.06,2024-06-03
3328,3328,bank,300.34,2025-07-04
3329,3329,card,101.07,2023-07-31
3330,3330,bank,162.85,2024-12-07
3331,3331,bank,186.86,2023-11-13
3332,3332,card,241.51,2025-04-03
3333,3333,bank,33.56,2024-12-25
3334,3334,paypal,200.54,2024-01-23
3335,3335,bank,172.43,2023-02-21
3336,3336,paypal,88.31,2023-08-02
3337,3337,paypal,770.75,2025-06-04
3338,3338,paypal,87.08,2025-07-10
3339,3339,paypal,720.88,2023-02-23
3340,3340,card,175.95,2024-10-05
3341,3341,paypal,400.79,2023-04-03
3342,3342,card,26.06,2024-09-17
3343,3343,card,12.2,2024-09-14
3344,3344,card,819.39,2025-05-23
3345,3345,paypal,13.95,2022-12-22
3346,3346,paypal,192.53,2024-08-20
3347,3347,card,1096.92,2023-11-06
3348,3348,card,631.76,2023-06-06
3349,3349,paypal,512.13,2023-06-07
3350,3350,bank,652.46,2024-01-31
3351,3351,paypal,99.03,2025-02-22
3352,3352,bank,80.61,2025-08-27
3353,3353,bank,316.42,2023-05-09
3354,3354,card,35.75,2024-05-04
3355,3355,paypal,2.65,2024-04-01
3356,3356,paypal,104.78,2023-12-30
3357,3357,card,80.12,2023-07-28
3358,3358,card,420.7,2025-10-17
3359,3359,bank,56.24,2025-07-29
3360,3360,paypal,530.07,2025-08-16
3361,3361,paypal,151.5,2022-11-29
3362,3362,card,8.5,2023-11-02
3363,3363,bank,11.83,2025-11-16
3364,3364,paypal,401.57,2024-02-09
3365,3365,card,102.48,2023-01-09
3366,3366,card,44.2,2023-12-09
3367,3367,paypal,98.46,2023-02-17
3368,3368,bank,138.6,2023-05-31
3369,3369,paypal,325.88,2022-12-19
3370,3370,card,167.97,2025-07-06
3371,3371,paypal,493.63,2024-06-05
3372,3372,bank,74.75,2024-08-13
3373,3373,paypal,65.32,2025-01-01
3374,3374,bank,115.92,2025-04-13
3375,3375,bank,131.37,2025-08-13
3376,3376,paypal,226.78,2024-10-20
3377,3377,card,4.72,2024-06-11
3378,3378,bank,22.59,2024-09-04
3379,3379,card,63.26,2024-03-11
3380,3380,bank,254.94,2025-07-17
3381,3381,card,94.38,2023-02-25
3382,3382,bank,317.23,2024-06-19
3383,3383,card,60.02,2024-10-10
3384,3384,card,97.08,2025-05-26
3385,3385,bank,112.94,2025-10-03
3386,3386,paypal,196.61,2024-05-15
3387,3387,card,172.44,2024-06-19
3388,3388,card,25.72,2024-02-09
3389,3389,bank,501.33,2024-09-13
3390,3390,bank,101.65,2023-08-14
3391,3391,bank,248.76,2023-12-04
3392,3392,card,386.84,2023-12-15
3393,3393,paypal,79.09,2024-12-05
3394,3394,paypal,281.25,2023-05-04
3395,3395,card,947.77,2023-06-20
3396,3396,card,30.35,2023-12-13
3397,3397,bank,72.6,2024-11-03
3398,3398,bank,251.34,2024-09-21
3399,3399,bank,1073.43,2022-11-21
3400,3400,card,220.74,2023-05-10
3401,3401,bank,62.43,2023-01-31
3402,3402,bank,142.1,2025-03-29
3403,3403,paypal,160.03,2023-02-17
3404,3404,card,111.09,2023-05-20
3405,3405,paypal,152.25,2025-01-26
3406,3406,card,11.65,2023-05-30
3407,3407,bank,259.11,2023-01-21
3408,3408,bank,12.34,2023-10-06
3409,3409,bank,132.9,2022-12-28
3410,3410,card,115.9,2024-08-21
3411,3411,bank,167.1,2025-03-30
3412,3412,bank,25.74,2023-11-12
3413,3413,paypal,805.73,2023-04-28
3414,3414,card,113.59,2024-10-21
3415,3415,paypal,142.64,2024-07-31
3416,3416,card,84.81,2024-01-26
3417,3417,bank,8.85,2023-04-05
3418,3418,card,224.19,2024-12-16
3419,3419,bank,55.94,2023-07-28
3420,3420,bank,382.2,2024-09-11
3421,3421,paypal,65.4,2025-01-28
3422,3422,paypal,1177.63,2023-01-26
3423,3423,paypal,53.88,2025-03-15
3424,3424,paypal,61.58,2022-12-07
3425,3425,card,76.86,2025-01-30
3426,3426,card,157.82,2023-04-18
3427,3427,bank,325.84,2025-09-28
3428,3428,bank,154.29,2024-06-10
3429,3429,card,108.47,2024-10-15
3430,3430,paypal,53.95,2023-05-08
3431,3431,bank,158.14,2023-07-08
3432,3432,bank,7.88,2025-06-01
3433,3433,card,81.93,2023-01-07
3434,3434,bank,87.25,2023-05-05
3435,3435,bank,150.39,2024-05-03
3436,3436,card,148.67,2025-11-19
3437,3437,bank,166.38,2023-02-25
3438,3438,paypal,362.45,2024-11-08
3439,3439,bank,29.34,2023-04-03
3440,3440,bank,634.81,2023-09-21
3441,3441,bank,201.79,2025-01-14
3442,3442,paypal,38.72,2023-01-22
3443,3443,paypal,424.49,2024-08-19
3444,3444,bank,34.87,2024-10-27
3445,3445,bank,9.27,2023-04-24
3446,3446,paypal,22.13,2023-12-11
3447,3447,card,363.37,2023-02-14
3448,3448,paypal,159.04,2024-11-06
3449,3449,paypal,60.89,2023-11-11
3450,3450,card,289.48,2024-04-20
3451,3451,bank,1188.72,2023-03-21
3452,3452,bank,103.48,2023-02-05
3453,3453,paypal,32.11,2024-02-08
3454,3454,card,124.61,2024-06-05
3455,3455,card,105.09,2025-02-20
3456,3456,paypal,20.46,2024-01-25
3457,3457,paypal,43.04,2024-12-26
3458,3458,bank,43.92,2024-02-26
3459,3459,paypal,111.75,2023-09-25
3460,3460,card,28.08,2024-08-06
3461,3461,paypal,34.49,2023-08-21
3462,3462,card,111.99,2023-05-15
3463,3463,paypal,34.4,2025-11-14
3464,3464,bank,447.18,2023-09-22
3465,3465,paypal,327.58,2022-12-28
3466,3466,card,289.65,2022-12-15
3467,3467,paypal,60.61,2025-04-17
3468,3468,paypal,13.83,2024-09-29
3469,3469,card,247.29,2023-09-02
3470,3470,paypal,428.91,2024-05-18
3471,3471,paypal,614.83,2025-02-26
3472,3472,card,204.38,2025-02-18
3473,3473,bank,108.36,2025-10-05
3474,3474,bank,176.0,2024-05-26
3475,3475,paypal,116.48,2024-10-11
3476,3476,card,33.14,2024-09-08
3477,3477,card,143.34,2025-11-17
3478,3478,card,26.84,2024-09-21
3479,3479,paypal,59.56,2025-06-06
3480,3480,bank,19.07,2023-12-23
3481,3481,bank,207.37,2024-12-29
3482,3482,card,96.05,2023-01-03
3483,3483,paypal,61.4,2023-10-05
3484,3484,card,24.02,2023-05-28
3485,3485,card,46.26,2025-04-13
3486,3486,paypal,39.85,2022-11-26
3487,3487,card,228.28,2024-04-24
3488,3488,bank,299.4,2023-09-22
3489,3489,card,15.05,2025-09-29
3490,3490,bank,14.38,2023-09-24
3491,3491,paypal,260.15,2025-06-18
3492,3492,bank,366.08,2024-08-07
3493,3493,bank,39.44,2023-07-20
3494,3494,bank,1328.33,2024-10-06
3495,3495,paypal,169.57,2023-12-23
3496,3496,card,565.66,2024-10-03
3497,3497,bank,406.65,2024-07-23
3498,3498,card,474.93,2024-09-25
3499,3499,card,260.53,2023-07-09
3500,3500,card,58.32,2023-03-20
3501,3501,paypal,130.35,2024-05-20
3502,3502,card,43.94,2025-05-13
3503,3503,bank,26.85,2023-03-02
3504,3504,paypal,116.81,2025-02-08
3505,3505,card,130.33,2023-11-29
3506,3506,paypal,143.13,2023-06-19
3507,3507,card,103.89,2025-11-12
3508,3508,card,55.09,2024-11-25
3509,3509,card,44.19,2022-12-19
3510,3510,bank,243.9,2023-01-11
3511,3511,card,31.08,2023-02-17
3512,3512,paypal,55.52,2024-01-04
3513,3513,card,394.73,2024-08-06
3514,3514,paypal,435.59,2024-08-22
3515,3515,card,547.77,2024-09-11
3516,3516,paypal,97.62,2023-04-23
3517,3517,paypal,5.96,2024-03-15
3518,3518,card,153.0,2024-04-19
3519,3519,bank,104.68,2025-07-21
3520,3520,paypal,1770.18,2025-05-27
3521,3521,paypal,973.45,2022-12-28
3522,3522,card,17.91,2023-03-06
3523,3523,paypal,363.75,2023-05-21
3524,3524,bank,366.11,2023-02-04
3525,3525,paypal,170.98,2024-10-15
3526,3526,bank,43.56,2025-05-25
3527,3527,paypal,99.06,2024-12-15
3528,3528,paypal,20.51,2025-09-24
3529,3529,bank,137.07,2024-11-12
3530,3530,bank,251.48,2023-06-04
3531,3531,card,81.26,2023-12-20
3532,3532,bank,35.46,2023-01-19
3533,3533,paypal,169.53,2022-12-21
3534,3534,card,74.42,2025-09-04
3535,3535,paypal,475.26,2024-01-03
3536,3536,paypal,177.21,2025-05-15
3537,3537,bank,45.96,2023-11-24
3538,3538,bank,21.96,2025-03-16
3539,3539,paypal,43.42,2025-03-29
3540,3540,bank,126.68,2023-03-05
3541,3541,bank,42.62,2025-04-13
3542,3542,paypal,135.4,2025-11-11
3543,3543,bank,369.35,2025-07-27
3544,3544,bank,368.33,2025-11-07
3545,3545,bank,41.54,2024-01-15
3546,3546,paypal,150.86,2025-04-28
3547,3547,card,521.86,2022-11-28
3548,3548,paypal,106.72,2024-03-26
3549,3549,bank,163.41,2023-12-13
3550,3550,card,480.12,2025-09-24
3551,3551,card,77.94,2023-03-01
3552,3552,paypal,40.05,2024-03-29
3553,3553,bank,203.95,2023-08-16
3554,3554,card,4582.28,2023-01-28
3555,3555,card,139.57,2023-12-22
3556,3556,bank,320.65,2025-06-24
3557,3557,bank,75.66,2025-06-25
3558,3558,bank,1667.78,2025-01-07
3559,3559,paypal,242.4,2023-01-18
3560,3560,bank,21.07,2025-05-23
3561,3561,bank,145.22,2024-02-28
3562,3562,bank,36.1,2025-08-22
3563,3563,paypal,70.54,2025-06-02
3564,3564,bank,248.12,2024-12-27
3565,3565,paypal,236.75,2024-07-26
3566,3566,paypal,39.36,2025-06-15
3567,3567,bank,268.77,2025-02-16
3568,3568,bank,126.48,2024-12-23
3569,3569,paypal,191.99,2025-08-09
3570,3570,card,3.1,2023-11-06
3571,3571,card,69.24,2025-08-19
3572,3572,card,149.71,2023-03-05
3573,3573,card,528.59,2023-09-25
3574,3574,bank,41.02,2024-11-08
3575,3575,bank,99.83,2025-05-22
3576,3576,paypal,118.59,2024-10-05
3577,3577,bank,159.15,2025-10-19
3578,3578,card,45.01,2023-05-29
3579,3579,paypal,177.15,2024-08-27
3580,3580,bank,274.33,2024-07-07
3581,3581,card,74.73,2025-06-10
3582,3582,card,59.68,2025-03-30
3583,3583,card,335.37,2024-02-20
3584,3584,bank,81.03,2023-04-29
3585,3585,card,248.67,2024-08-21
3586,3586,card,16.08,2024-07-07
3587,3587,bank,69.42,2023-04-22
3588,3588,paypal,108.59,2023-07-05
3589,3589,card,117.62,2023-10-23
3590,3590,bank,231.4,2024-12-11
