order_item_id,order_id,product_id,quantity,line_total
1140,1140,447,1,28.98
1141,1141,424,2,106.14
1142,1142,295,2,57.4
1143,1143,485,3,28.29
1144,1144,28,1,29.24
1145,1145,588,2,17.18
1146,1146,407,3,20.73
1147,1147,385,1,9.4
1148,1148,218,1,15.85
1149,1149,343,2,51.32
1150,1150,133,2,13.88
1151,1151,130,1,12.14
1152,1152,373,1,85.72
1153,1153,407,3,20.73
1154,1154,420,1,21.49
1155,1155,538,2,27.34
1156,1156,16,1,11.45
1157,1157,531,1,38.04
1158,1158,257,3,213.9
1159,1159,257,2,142.6
1160,1160,275,3,22.59
1161,1161,16,2,22.9
1162,1162,473,2,8.82
1163,1163,193,2,49.76
1164,1164,522,2,69.16
1165,1165,40,2,48.92
1166,1166,53,1,10.21
1167,1167,483,1,4.03
1168,1168,213,3,156.42
1169,1169,15,1,3.58
1170,1170,549,3,87.33
1171,1171,168,2,267.72
1172,1172,83,1,88.05
1173,1173,417,2,189.48
1174,1174,374,3,157.26
1175,1175,301,1,8.77
1176,1176,434,1,41.16
1177,1177,217,3,27.81
1178,1178,10,1,34.56
1179,1179,250,3,90.33
1180,1180,209,3,100.86
1181,1181,88,1,27.9
1182,1182,226,1,59.68
1183,1183,542,3,19.47
1184,1184,517,2,66.3
1185,1185,163,2,127.96
1186,1186,465,1,17.95
1187,1187,211,1,35.55
1188,1188,385,2,18.8
1189,1189,309,3,104.13
1190,1190,520,3,127.74
1191,1191,302,2,22.94
1192,1192,251,1,5.69
1193,1193,546,1,9.05
1194,1194,473,1,4.41
1195,1195,153,2,20.36
1196,1196,442,2,38.88
1197,1197,152,2,56.8
1198,1198,376,3,27.96
1199,1199,492,3,264.69
1200,1200,328,3,132.99
1201,1201,156,3,29.49
1202,1202,193,2,49.76
1203,1203,194,2,11.56
1204,1204,27,3,19.05
1205,1205,125,1,36.12
1206,1206,22,2,32.06
1207,1207,127,2,14.92
1208,1208,476,2,31.32
1209,1209,232,1,24.94
1210,1210,510,1,8.75
1211,1211,29,2,22.04
1212,1212,268,1,4.81
1213,1213,345,1,12.54
1214,1214,506,1,12.34
1215,1215,253,3,503.1
1216,1216,425,1,38.3
1217,1217,388,1,131.13
1218,1218,457,3,54.15
1219,1219,530,1,8.13
1220,1220,251,3,17.07
1221,1221,130,3,36.42
1222,1222,40,1,24.46
1223,1223,205,1,5.06
1224,1224,20,2,9.78
1225,1225,363,3,54.06
1226,1226,323,3,26.58
1227,1227,147,1,5.83
1228,1228,234,2,20.94
1229,1229,97,3,81.03
1230,1230,155,2,53.86
1231,1231,225,3,37.59
1232,1232,449,3,36.03
1233,1233,534,1,5.98
1234,1234,222,3,9.3
1235,1235,485,1,9.43
1236,1236,9,3,37.68
1237,1237,313,1,45.85
1238,1238,472,3,6.03
1239,1239,491,1,19.93
1240,1240,447,1,28.98
1241,1241,550,3,32.94
1242,1242,332,1,8.19
1243,1243,451,2,37.74
1244,1244,488,2,13.62
1245,1245,507,2,22.22
1246,1246,69,1,28.84
1247,1247,570,3,42.39
1248,1248,180,2,609.92
1249,1249,192,2,94.58
1250,1250,18,3,82.5
1251,1251,103,1,14.26
1252,1252,319,1,27.78
1253,1253,461,3,429.81
1254,1254,563,3,144.0
1255,1255,221,3,609.9
1256,1256,371,1,20.58
1257,1257,181,2,75.1
1258,1258,309,2,69.42
1259,1259,516,3,128.25
1260,1260,134,1,32.25
1261,1261,89,3,35.49
1262,1262,330,3,112.95
1263,1263,581,2,56.36
1264,1264,176,3,137.79
1265,1265,368,3,61.02
1266,1266,2,3,52.47
1267,1267,448,1,7.85
1268,1268,163,2,127.96
1269,1269,482,1,7.72
1270,1270,217,3,27.81
1271,1271,182,3,25.56
1272,1272,332,3,24.57
1273,1273,346,1,25.33
1274,1274,491,2,39.86
1275,1275,194,1,5.78
1276,1276,483,1,4.03
1277,1277,49,2,56.64
1278,1278,535,1,10.47
1279,1279,256,3,37.14
1280,1280,124,1,4.94
1281,1281,216,2,85.8
1282,1282,522,3,103.74
1283,1283,447,1,28.98
1284,1284,499,2,16.74
1285,1285,57,3,26.04
1286,1286,32,2,256.06
1287,1287,440,2,38.0
1288,1288,102,1,13.19
1289,1289,181,1,37.55
1290,1290,254,3,169.2
1291,1291,410,2,67.2
1292,1292,531,1,38.04
1293,1293,118,3,18.72
1294,1294,262,2,37.84
1295,1295,408,2,34.84
1296,1296,269,1,12.94
1297,1297,565,1,66.77
1298,1298,148,1,5.36
1299,1299,95,3,40.71
1300,1300,44,1,14.86
1301,1301,29,1,11.02
1302,1302,564,3,43.5
1303,1303,188,3,56.01
1304,1304,328,2,88.66
1305,1305,544,1,84.91
1306,1306,116,1,27.15
1307,1307,407,3,20.73
1308,1308,342,1,25.63
1309,1309,102,3,39.57
1310,1310,390,3,33.84
1311,1311,1,1,33.01
1312,1312,475,2,208.12
1313,1313,125,3,108.36
1314,1314,362,1,93.01
1315,1315,458,2,14.26
1316,1316,377,2,96.1
1317,1317,130,2,24.28
1318,1318,273,2,128.54
1319,1319,308,1,11.12
1320,1320,130,1,12.14
1321,1321,300,1,37.7
1322,1322,36,1,5.92
1323,1323,518,2,15.12
1324,1324,331,2,39.68
1325,1325,501,3,152.13
1326,1326,519,2,44.36
1327,1327,84,2,23.92
1328,1328,134,3,96.75
1329,1329,163,1,63.98
1330,1330,214,1,38.53
1331,1331,141,1,25.22
1332,1332,248,1,10.45
1333,1333,59,1,27.97
1334,1334,34,3,20.91
1335,1335,258,3,29.7
1336,1336,61,1,12.44
1337,1337,373,2,171.44
1338,1338,186,2,82.04
1339,1339,360,2,17.56
1340,1340,345,3,37.62
1341,1341,388,2,262.26
1342,1342,8,3,129.81
1343,1343,10,1,34.56
1344,1344,272,2,9.56
1345,1345,42,2,47.68
1346,1346,386,1,23.35
1347,1347,176,1,45.93
1348,1348,106,2,60.18
1349,1349,520,2,85.16
1350,1350,490,2,97.0
1351,1351,311,2,32.32
1352,1352,439,2,7.32
1353,1353,126,3,538.65
1354,1354,559,2,59.6
1355,1355,275,2,15.06
1356,1356,544,3,254.73
1357,1357,136,1,94.63
1358,1358,6,1,15.89
1359,1359,438,1,5.05
1360,1360,371,3,61.74
1361,1361,174,3,84.75
1362,1362,580,1,63.04
1363,1363,415,1,28.0
1364,1364,437,1,102.37
1365,1365,597,2,30.66
1366,1366,267,3,308.28
1367,1367,188,2,37.34
1368,1368,427,3,22.95
1369,1369,113,3,63.99
1370,1370,171,2,16.5
1371,1371,1,1,33.01
1372,1372,215,3,43.95
1373,1373,527,2,7.9
1374,1374,26,2,44.88
1375,1375,219,3,37.08
1376,1376,212,1,62.52
1377,1377,7,3,292.32
1378,1378,250,3,90.33
1379,1379,544,1,84.91
1380,1380,467,2,74.24
1381,1381,197,2,16.6
1382,1382,131,1,4.26
1383,1383,279,2,43.08
1384,1384,300,2,75.4
1385,1385,459,1,11.55
1386,1386,74,1,96.03
1387,1387,232,2,49.88
1388,1388,468,3,128.52
1389,1389,132,2,43.02
1390,1390,337,1,8.8
1391,1391,395,3,195.99
1392,1392,482,3,23.16
1393,1393,532,3,11.43
1394,1394,164,3,26.52
1395,1395,594,3,84.12
1396,1396,363,3,54.06
1397,1397,171,3,24.75
1398,1398,245,1,6.05
1399,1399,302,3,34.41
1400,1400,482,2,15.44
1401,1401,112,3,58.68
1402,1402,229,3,29.46
1403,1403,503,3,14.88
1404,1404,289,3,79.8
1405,1405,307,3,216.21
1406,1406,259,1,31.31
1407,1407,93,2,19.9
1408,1408,194,3,17.34
1409,1409,469,3,35.46
1410,1410,356,1,7.37
1411,1411,161,2,15.16
1412,1412,297,2,98.76
1413,1413,318,3,44.19
1414,1414,401,3,12.24
1415,1415,199,3,63.87
1416,1416,184,2,65.08
1417,1417,478,1,27.42
1418,1418,195,3,71.64
1419,1419,584,3,583.65
1420,1420,116,1,27.15
1421,1421,266,1,5.77
1422,1422,285,3,508.59
1423,1423,18,1,27.5
1424,1424,264,3,21.63
1425,1425,555,2,56.3
1426,1426,266,2,11.54
1427,1427,283,1,98.1
1428,1428,499,1,8.37
1429,1429,306,2,45.18
1430,1430,321,2,44.26
1431,1431,137,1,9.18
1432,1432,579,2,9.16
1433,1433,461,2,286.54
1434,1434,442,1,19.44
1435,1435,10,3,103.68
1436,1436,585,1,24.09
1437,1437,497,3,21.36
1438,1438,339,3,91.05
1439,1439,524,2,71.08
1440,1440,573,2,55.7
1441,1441,470,1,11.29
1442,1442,26,1,22.44
1443,1443,276,2,63.76
1444,1444,113,2,42.66
1445,1445,564,3,43.5
1446,1446,27,2,12.7
1447,1447,183,1,6.88
1448,1448,377,2,96.1
1449,1449,391,2,16.36
1450,1450,292,2,24.54
1451,1451,194,1,5.78
1452,1452,450,2,13.92
1453,1453,563,3,144.0
1454,1454,341,3,26.49
1455,1455,543,1,34.12
1456,1456,272,1,4.78
1457,1457,590,2,17.06
1458,1458,439,2,7.32
1459,1459,454,1,33.25
1460,1460,367,3,75.39
1461,1461,287,3,51.78
1462,1462,384,1,11.87
1463,1463,204,1,57.62
1464,1464,203,3,177.99
1465,1465,344,3,36.3
1466,1466,88,3,83.7
1467,1467,478,2,54.84
1468,1468,66,3,233.88
1469,1469,260,3,130.74
1470,1470,288,1,36.17
1471,1471,552,3,51.57
1472,1472,53,3,30.63
1473,1473,84,2,23.92
1474,1474,208,2,67.16
1475,1475,291,2,32.62
1476,1476,473,1,4.41
1477,1477,230,1,39.63
1478,1478,468,2,85.68
1479,1479,156,2,19.66
1480,1480,524,3,106.62
1481,1481,163,3,191.94
1482,1482,596,3,36.18
1483,1483,148,2,10.72
1484,1484,384,3,35.61
1485,1485,540,3,33.84
1486,1486,587,2,25.38
1487,1487,582,3,39.78
1488,1488,18,2,55.0
1489,1489,98,1,26.08
1490,1490,374,1,52.42
1491,1491,52,3,41.01
1492,1492,21,1,86.98
1493,1493,33,1,19.82
1494,1494,536,2,42.12
1495,1495,515,2,22.56
1496,1496,350,3,48.66
1497,1497,421,2,315.42
1498,1498,583,3,113.46
1499,1499,312,3,180.81
1500,1500,296,2,20.1
1501,1501,158,3,96.78
1502,1502,445,1,5.45
1503,1503,324,1,162.78
1504,1504,340,1,11.43
1505,1505,215,2,29.3
1506,1506,380,1,8.95
1507,1507,221,3,609.9
1508,1508,250,3,90.33
1509,1509,132,3,64.53
1510,1510,435,2,180.46
1511,1511,277,1,24.51
1512,1512,81,2,32.24
1513,1513,194,3,17.34
1514,1514,242,1,17.91
1515,1515,383,1,2.4
1516,1516,586,1,25.74
1517,1517,190,2,8.84
1518,1518,176,1,45.93
1519,1519,359,2,55.48
1520,1520,130,1,12.14
1521,1521,505,3,31.44
1522,1522,337,2,17.6
1523,1523,521,1,3.78
1524,1524,213,2,104.28
1525,1525,426,1,78.94
1526,1526,468,3,128.52
1527,1527,86,3,36.48
1528,1528,316,3,61.53
1529,1529,588,1,8.59
1530,1530,312,2,120.54
1531,1531,23,2,42.98
1532,1532,588,3,25.77
1533,1533,11,3,37.92
1534,1534,567,3,7.86
1535,1535,172,1,8.88
1536,1536,141,2,50.44
1537,1537,358,1,15.05
1538,1538,60,3,159.84
1539,1539,149,3,101.55
1540,1540,227,1,21.42
1541,1541,113,3,63.99
1542,1542,361,2,67.52
1543,1543,554,3,77.7
1544,1544,367,2,50.26
1545,1545,434,3,123.48
1546,1546,238,1,24.2
1547,1547,209,3,100.86
1548,1548,17,3,21.87
1549,1549,343,1,25.66
1550,1550,195,3,71.64
1551,1551,457,1,18.05
1552,1552,343,1,25.66
1553,1553,267,2,205.52
1554,1554,490,3,145.5
1555,1555,583,3,113.46
1556,1556,491,3,59.79
1557,1557,497,2,14.24
1558,1558,391,3,24.54
1559,1559,411,2,81.84
1560,1560,25,2,23.3
1561,1561,74,3,288.09
1562,1562,478,3,82.26
1563,1563,595,1,56.69
1564,1564,443,2,5.08
1565,1565,216,2,85.8
1566,1566,440,2,38.0
1567,1567,426,2,157.88
1568,1568,557,2,24.66
1569,1569,578,1,43.42
1570,1570,293,1,11.14
1571,1571,352,2,175.66
1572,1572,497,3,21.36
1573,1573,402,3,33.09
1574,1574,134,3,96.75
1575,1575,406,3,112.32
1576,1576,477,2,71.5
1577,1577,593,3,97.29
1578,1578,137,3,27.54
1579,1579,159,2,12.2
1580,1580,551,3,65.7
1581,1581,350,3,48.66
1582,1582,131,3,12.78
1583,1583,419,3,195.96
1584,1584,331,1,19.84
1585,1585,33,1,19.82
1586,1586,420,1,21.49
1587,1587,563,3,144.0
1588,1588,531,3,114.12
1589,1589,110,2,37.28
1590,1590,262,3,56.76
1591,1591,197,2,16.6
1592,1592,166,3,91.05
1593,1593,363,1,18.02
1594,1594,542,3,19.47
1595,1595,523,3,31.05
1596,1596,157,1,129.77
1597,1597,70,3,31.62
1598,1598,277,3,73.53
1599,1599,366,3,40.35
1600,1600,297,3,148.14
1601,1601,124,2,9.88
1602,1602,175,3,79.47
1603,1603,400,1,69.26
1604,1604,166,2,60.7
1605,1605,539,3,164.82
1606,1606,244,2,95.48
1607,1607,362,3,279.03
1608,1608,110,3,55.92
1609,1609,399,3,53.73
1610,1610,131,3,12.78
1611,1611,324,2,325.56
1612,1612,234,3,31.41
1613,1613,573,3,83.55
1614,1614,595,3,170.07
1615,1615,2,2,34.98
1616,1616,289,2,53.2
1617,1617,33,1,19.82
1618,1618,294,3,140.91
1619,1619,581,1,28.18
1620,1620,41,1,42.03
1621,1621,122,2,16.18
1622,1622,540,1,11.28
1623,1623,479,1,436.54
1624,1624,8,3,129.81
1625,1625,153,1,10.18
1626,1626,30,1,15.0
1627,1627,473,2,8.82
1628,1628,109,1,25.99
1629,1629,478,2,54.84
1630,1630,590,3,25.59
1631,1631,335,2,106.52
1632,1632,6,1,15.89
1633,1633,592,1,12.46
1634,1634,485,3,28.29
1635,1635,546,2,18.1
1636,1636,117,1,19.4
1637,1637,402,3,33.09
1638,1638,100,1,15.89
1639,1639,272,2,9.56
1640,1640,429,2,115.76
1641,1641,242,1,17.91
1642,1642,6,3,47.67
1643,1643,554,3,77.7
1644,1644,121,3,132.9
1645,1645,146,3,131.7
1646,1646,76,1,45.69
1647,1647,175,3,79.47
1648,1648,330,3,112.95
1649,1649,381,3,26.01
1650,1650,534,2,11.96
1651,1651,255,1,4.4
1652,1652,483,3,12.09
1653,1653,346,3,75.99
1654,1654,584,2,389.1
1655,1655,464,3,74.64
1656,1656,443,3,7.62
1657,1657,530,1,8.13
1658,1658,250,2,60.22
1659,1659,104,2,18.0
1660,1660,371,2,41.16
1661,1661,50,3,10.35
1662,1662,521,2,7.56
1663,1663,559,3,89.4
1664,1664,56,1,50.97
1665,1665,154,1,25.34
1666,1666,36,3,17.76
1667,1667,405,2,25.62
1668,1668,253,1,167.7
1669,1669,146,3,131.7
1670,1670,5,2,31.78
1671,1671,152,1,28.4
1672,1672,562,3,480.12
1673,1673,332,3,24.57
1674,1674,90,3,100.68
1675,1675,268,3,14.43
1676,1676,489,2,217.08
1677,1677,164,3,26.52
1678,1678,321,3,66.39
1679,1679,14,3,8.88
1680,1680,174,3,84.75
1681,1681,166,1,30.35
1682,1682,252,3,150.87
1683,1683,308,1,11.12
1684,1684,153,2,20.36
1685,1685,284,2,11.66
1686,1686,383,1,2.4
1687,1687,10,3,103.68
1688,1688,326,1,5.96
1689,1689,554,1,25.9
1690,1690,316,1,20.51
1691,1691,50,3,10.35
1692,1692,391,3,24.54
1693,1693,243,1,33.28
1694,1694,447,2,57.96
1695,1695,455,1,11.82
1696,1696,341,2,17.66
1697,1697,177,2,40.7
1698,1698,2,3,52.47
1699,1699,12,2,25.22
1700,1700,4,1,92.11
1701,1701,56,1,50.97
1702,1702,428,3,119.67
1703,1703,484,2,49.24
1704,1704,10,1,34.56
1705,1705,448,2,15.7
1706,1706,206,2,15.72
1707,1707,300,3,113.1
1708,1708,480,1,61.53
1709,1709,106,1,30.09
1710,1710,401,1,4.08
1711,1711,322,2,72.84
1712,1712,403,3,60.57
1713,1713,598,1,7.55
1714,1714,353,3,142.05
1715,1715,448,3,23.55
1716,1716,134,3,96.75
1717,1717,196,2,59.06
1718,1718,467,2,74.24
1719,1719,162,3,132.39
1720,1720,320,3,52.89
1721,1721,182,2,17.04
1722,1722,261,1,7.95
1723,1723,30,3,45.0
1724,1724,548,2,32.78
1725,1725,465,3,53.85
1726,1726,150,1,27.03
1727,1727,471,1,15.26
1728,1728,546,3,27.15
1729,1729,456,1,9.09
1730,1730,136,3,283.89
1731,1731,88,1,27.9
1732,1732,151,2,51.6
1733,1733,255,3,13.2
1734,1734,501,3,152.13
1735,1735,367,2,50.26
1736,1736,359,1,27.74
1737,1737,127,2,14.92
1738,1738,471,1,15.26
1739,1739,216,1,42.9
1740,1740,543,3,102.36
1741,1741,79,2,44.04
1742,1742,84,2,23.92
1743,1743,103,2,28.52
1744,1744,359,2,55.48
1745,1745,340,1,11.43
1746,1746,393,3,16.08
1747,1747,336,3,52.02
1748,1748,220,2,43.6
1749,1749,320,3,52.89
1750,1750,77,3,65.73
1751,1751,583,1,37.82
1752,1752,17,1,7.29
1753,1753,262,3,56.76
1754,1754,416,2,19.0
1755,1755,275,2,15.06
1756,1756,510,1,8.75
1757,1757,524,3,106.62
1758,1758,476,3,46.98
1759,1759,267,3,308.28
1760,1760,414,1,72.07
1761,1761,456,1,9.09
1762,1762,252,3,150.87
1763,1763,89,2,23.66
1764,1764,551,2,43.8
1765,1765,11,1,12.64
1766,1766,296,2,20.1
1767,1767,257,2,142.6
1768,1768,190,3,13.26
1769,1769,20,3,14.67
1770,1770,64,2,12.14
1771,1771,328,1,44.33
1772,1772,206,3,23.58
1773,1773,12,2,25.22
1774,1774,535,3,31.41
1775,1775,557,3,36.99
1776,1776,81,2,32.24
1777,1777,491,2,39.86
1778,1778,57,1,8.68
1779,1779,387,2,56.54
1780,1780,61,3,37.32
1781,1781,397,1,3.62
1782,1782,101,2,9.76
1783,1783,315,3,222.3
1784,1784,146,1,43.9
1785,1785,285,1,169.53
1786,1786,384,1,11.87
1787,1787,259,3,93.93
1788,1788,12,3,37.83
1789,1789,257,1,71.3
1790,1790,344,3,36.3
1791,1791,509,1,21.08
1792,1792,143,1,4.02
1793,1793,330,3,112.95
1794,1794,299,3,135.84
1795,1795,202,1,35.19
1796,1796,91,3,66.39
1797,1797,103,2,28.52
1798,1798,75,1,1.46
1799,1799,527,1,3.95
1800,1800,406,3,112.32
1801,1801,466,3,48.3
1802,1802,591,3,64.74
1803,1803,81,2,32.24
1804,1804,210,3,2839.38
1805,1805,90,1,33.56
1806,1806,264,3,21.63
1807,1807,383,3,7.2
1808,1808,336,1,17.34
1809,1809,367,1,25.13
1810,1810,384,2,23.74
1811,1811,294,3,140.91
1812,1812,495,2,184.24
1813,1813,270,1,22.89
1814,1814,15,1,3.58
1815,1815,89,1,11.83
1816,1816,93,1,9.95
1817,1817,348,1,4.92
1818,1818,496,2,68.86
1819,1819,60,3,159.84
1820,1820,471,1,15.26
1821,1821,390,3,33.84
1822,1822,401,1,4.08
1823,1823,304,2,73.96
1824,1824,260,2,87.16
1825,1825,442,2,38.88
1826,1826,531,2,76.08
1827,1827,241,3,27.27
1828,1828,361,2,67.52
1829,1829,273,2,128.54
1830,1830,47,2,25.34
1831,1831,408,1,17.42
1832,1832,513,2,31.64
1833,1833,486,3,14.52
1834,1834,59,1,27.97
1835,1835,218,3,47.55
1836,1836,429,1,57.88
1837,1837,479,3,1309.62
1838,1838,134,3,96.75
1839,1839,241,3,27.27
1840,1840,446,1,39.24
1841,1841,300,3,113.1
1842,1842,509,3,63.24
1843,1843,431,1,6.15
1844,1844,578,3,130.26
1845,1845,210,1,946.46
1846,1846,200,2,12.8
1847,1847,328,3,132.99
1848,1848,245,1,6.05
1849,1849,94,2,28.94
1850,1850,483,3,12.09
1851,1851,360,2,17.56
1852,1852,156,3,29.49
1853,1853,63,1,6.64
1854,1854,529,2,52.08
1855,1855,212,2,125.04
1856,1856,489,2,217.08
1857,1857,53,2,20.42
1858,1858,512,3,57.3
1859,1859,38,1,2.83
1860,1860,101,2,9.76
1861,1861,354,1,17.12
1862,1862,561,3,80.52
1863,1863,55,1,56.32
1864,1864,558,1,13.03
1865,1865,244,3,143.22
1866,1866,225,2,25.06
1867,1867,150,3,81.09
1868,1868,554,2,51.8
1869,1869,171,3,24.75
1870,1870,80,1,2.75
1871,1871,4,2,184.22
1872,1872,227,3,64.26
1873,1873,242,3,53.73
1874,1874,297,3,148.14
1875,1875,517,2,66.3
1876,1876,440,1,19.0
1877,1877,140,3,17.61
1878,1878,134,3,96.75
1879,1879,333,1,21.67
1880,1880,511,1,26.32
1881,1881,567,1,2.62
1882,1882,19,1,8.1
1883,1883,394,3,376.17
1884,1884,119,3,188.94
1885,1885,271,2,169.76
1886,1886,10,3,103.68
1887,1887,151,3,77.4
1888,1888,321,1,22.13
1889,1889,65,2,90.52
1890,1890,173,1,18.6
1891,1891,96,3,13.95
1892,1892,511,3,78.96
1893,1893,332,3,24.57
1894,1894,57,2,17.36
1895,1895,361,1,33.76
1896,1896,546,2,18.1
1897,1897,468,3,128.52
1898,1898,530,3,24.39
1899,1899,82,1,28.71
1900,1900,394,1,125.39
1901,1901,107,1,132.45
1902,1902,174,1,28.25
1903,1903,275,3,22.59
1904,1904,423,2,31.32
1905,1905,466,1,16.1
1906,1906,518,1,7.56
1907,1907,167,1,45.7
1908,1908,477,3,107.25
1909,1909,462,3,62.43
1910,1910,39,1,5.32
1911,1911,2,3,52.47
1912,1912,382,2,22.06
1913,1913,491,3,59.79
1914,1914,440,3,57.0
1915,1915,591,1,21.58
1916,1916,232,2,49.88
1917,1917,209,3,100.86
1918,1918,236,1,37.86
1919,1919,268,2,9.62
1920,1920,424,1,53.07
1921,1921,476,1,15.66
1922,1922,100,3,47.67
1923,1923,561,3,80.52
1924,1924,155,2,53.86
1925,1925,47,2,25.34
1926,1926,81,2,32.24
1927,1927,182,1,8.52
1928,1928,252,3,150.87
1929,1929,389,3,155.88
1930,1930,516,1,42.75
1931,1931,346,1,25.33
1932,1932,180,2,609.92
1933,1933,529,3,78.12
1934,1934,322,1,36.42
1935,1935,99,1,20.19
1936,1936,513,2,31.64
1937,1937,520,2,85.16
1938,1938,163,2,127.96
1939,1939,402,2,22.06
1940,1940,434,3,123.48
1941,1941,155,3,80.79
1942,1942,527,2,7.9
1943,1943,238,3,72.6
1944,1944,310,3,49.23
1945,1945,265,1,15.6
1946,1946,488,3,20.43
1947,1947,123,3,245.04
1948,1948,522,2,69.16
1949,1949,133,2,13.88
1950,1950,581,2,56.36
1951,1951,47,1,12.67
1952,1952,193,1,24.88
1953,1953,236,2,75.72
1954,1954,445,1,5.45
1955,1955,294,1,46.97
1956,1956,497,3,21.36
1957,1957,159,3,18.3
1958,1958,597,3,45.99
1959,1959,500,2,10.08
1960,1960,179,2,30.84
1961,1961,297,2,98.76
1962,1962,407,1,6.91
1963,1963,599,3,38.64
1964,1964,283,3,294.3
1965,1965,585,2,48.18
1966,1966,341,2,17.66
1967,1967,91,2,44.26
1968,1968,476,2,31.32
1969,1969,444,2,36.74
1970,1970,358,2,30.1
1971,1971,327,2,127.9
1972,1972,272,3,14.34
1973,1973,482,1,7.72
1974,1974,298,1,27.31
1975,1975,360,3,26.34
1976,1976,50,3,10.35
1977,1977,435,1,90.23
1978,1978,266,2,11.54
1979,1979,91,1,22.13
1980,1980,311,3,48.48
1981,1981,68,1,54.79
1982,1982,232,2,49.88
1983,1983,255,3,13.2
1984,1984,432,3,7.83
1985,1985,156,1,9.83
1986,1986,392,3,98.55
1987,1987,213,1,52.14
1988,1988,333,1,21.67
1989,1989,533,3,56.4
1990,1990,216,3,128.7
1991,1991,227,1,21.42
1992,1992,187,3,96.72
1993,1993,532,3,11.43
1994,1994,453,2,15.0
1995,1995,548,3,49.17
1996,1996,450,1,6.96
1997,1997,112,1,19.56
1998,1998,592,3,37.38
1999,1999,257,2,142.6
2000,2000,555,3,84.45
2001,2001,293,3,33.42
2002,2002,295,2,57.4
2003,2003,459,3,34.65
2004,2004,30,1,15.0
2005,2005,75,2,2.92
2006,2006,118,2,12.48
2007,2007,257,1,71.3
2008,2008,167,3,137.1
2009,2009,571,3,61.38
2010,2010,298,2,54.62
2011,2011,565,1,66.77
2012,2012,158,2,64.52
2013,2013,169,3,47.13
2014,2014,401,3,12.24
2015,2015,559,1,29.8
2016,2016,321,2,44.26
2017,2017,490,2,97.0
2018,2018,558,3,39.09
2019,2019,283,1,98.1
2020,2020,587,3,38.07
2021,2021,507,1,11.11
2022,2022,70,3,31.62
2023,2023,66,3,233.88
2024,2024,380,1,8.95
2025,2025,313,3,137.55
2026,2026,275,1,7.53
2027,2027,12,2,25.22
2028,2028,111,1,2.95
2029,2029,13,1,25.58
2030,2030,246,3,43.14
2031,2031,77,3,65.73
2032,2032,36,3,17.76
2033,2033,489,1,108.54
2034,2034,423,3,46.98
2035,2035,231,3,29.04
2036,2036,149,2,67.7
2037,2037,198,2,46.84
2038,2038,483,1,4.03
2039,2039,562,1,160.04
2040,2040,324,2,325.56
2041,2041,466,1,16.1
2042,2042,381,1,8.67
2043,2043,306,2,45.18
2044,2044,236,2,75.72
2045,2045,403,1,20.19
2046,2046,178,1,85.93
2047,2047,543,3,102.36
2048,2048,81,1,16.12
2049,2049,155,3,80.79
2050,2050,536,2,42.12
2051,2051,378,2,48.26
2052,2052,50,2,6.9
2053,2053,333,2,43.34
2054,2054,576,1,2.2
2055,2055,574,1,16.13
2056,2056,231,3,29.04
2057,2057,433,2,30.68
2058,2058,442,1,19.44
2059,2059,26,3,67.32
2060,2060,367,3,75.39
2061,2061,526,3,9.9
2062,2062,456,2,18.18
2063,2063,303,3,127.23
2064,2064,281,2,45.0
2065,2065,36,3,17.76
2066,2066,23,3,64.47
2067,2067,315,3,222.3
2068,2068,214,1,38.53
2069,2069,271,2,169.76
2070,2070,504,3,105.81
2071,2071,46,2,19.56
2072,2072,344,2,24.2
2073,2073,528,3,63.21
2074,2074,370,3,27.81
2075,2075,323,1,8.86
2076,2076,366,3,40.35
2077,2077,379,2,358.86
2078,2078,488,2,13.62
2079,2079,557,1,12.33
2080,2080,134,3,96.75
2081,2081,493,2,43.4
2082,2082,239,2,20.72
2083,2083,492,2,176.46
2084,2084,482,2,15.44
2085,2085,500,2,10.08
2086,2086,433,3,46.02
2087,2087,488,1,6.81
2088,2088,554,3,77.7
2089,2089,415,1,28.0
2090,2090,63,2,13.28
2091,2091,130,1,12.14
2092,2092,43,1,17.89
2093,2093,396,1,12.56
2094,2094,461,3,429.81
2095,2095,311,3,48.48
2096,2096,199,2,42.58
2097,2097,353,1,47.35
2098,2098,292,1,12.27
2099,2099,314,1,45.31
2100,2100,307,1,72.07
2101,2101,13,2,51.16
2102,2102,191,3,38.55
2103,2103,96,3,13.95
2104,2104,391,1,8.18
2105,2105,434,3,123.48
2106,2106,519,1,22.18
2107,2107,105,2,34.18
2108,2108,220,2,43.6
2109,2109,102,3,39.57
2110,2110,434,1,41.16
2111,2111,425,2,76.6
2112,2112,596,3,36.18
2113,2113,528,2,42.14
2114,2114,361,2,67.52
2115,2115,153,1,10.18
2116,2116,120,3,127.8
2117,2117,176,1,45.93
2118,2118,261,3,23.85
2119,2119,103,2,28.52
2120,2120,516,1,42.75
2121,2121,515,1,11.28
2122,2122,352,1,87.83
2123,2123,552,1,17.19
2124,2124,333,3,65.01
2125,2125,482,3,23.16
2126,2126,280,1,13.66
2127,2127,446,1,39.24
2128,2128,570,3,42.39
2129,2129,392,3,98.55
2130,2130,519,1,22.18
2131,2131,153,3,30.54
2132,2132,291,1,16.31
2133,2133,309,1,34.71
2134,2134,260,1,43.58
2135,2135,372,2,66.1
2136,2136,64,1,6.07
2137,2137,86,3,36.48
